Oraj?n Zaman? Y?l-Ay-G?n SA:DA:SN.SL|Enlem: WGS84 ondal?k derece|Boylam: WGS84 ondal?k derece|Oraj Y?kseklik Km.|Ak?m Miktar? kA|Oraj|Mesafe(KM)
2015-03-16 14:51:25.503|37.4827000|43.8301000|0|-81|Y?ld?r?m|10.6
2015-03-16 14:56:25.760|37.5271000|43.7960000|0|-13|Y?ld?r?m|15.6
2015-03-17 08:24:31.587|37.2253000|43.9854000|0|24|Y?ld?r?m|23.1
2015-03-17 08:24:31.587|37.7223000|43.6640000|9|-8|?im?ek|39.6
2015-03-17 08:28:05.202|37.3481000|43.4853000|0|-17|Y?ld?r?m|29.9
2015-03-17 08:28:05.224|37.3457000|43.4903000|0|-21|Y?ld?r?m|29.5
2015-03-17 08:28:05.239|37.3669000|43.4677000|0|-12|Y?ld?r?m|31.2
2015-03-17 08:37:59.693|37.3706000|43.4618000|0|-34|Y?ld?r?m|31.7
2015-03-17 08:39:44.555|37.3670000|43.4666000|0|4|Y?ld?r?m|31.3
2015-03-17 08:41:51.765|37.0475000|44.0074000|0|-11|Y?ld?r?m|41.2
2015-03-17 08:44:27.883|37.4209000|43.4829000|0|-16|Y?ld?r?m|30.0
2015-03-17 08:46:12.719|37.3298000|43.4158000|0|34|Y?ld?r?m|36.3
2015-03-17 08:47:43.479|37.0406000|44.0268000|0|-28|Y?ld?r?m|42.6
2015-03-17 08:47:53.501|37.4209000|43.4982000|13|-7|?im?ek|28.7
2015-03-17 08:47:53.540|37.4239000|43.4842000|0|-7|Y?ld?r?m|30.0
2015-03-17 08:50:12.274|37.4170000|43.5530000|21|54|?im?ek|23.9
2015-03-17 08:56:34.765|37.0795000|44.0997000|0|26|Y?ld?r?m|42.1
2015-03-17 08:56:34.802|37.0745000|44.0855000|0|-16|Y?ld?r?m|41.8
2015-03-17 08:56:34.820|37.0690000|44.0583000|0|10|Y?ld?r?m|41.1
2015-03-17 09:00:21.624|37.3281000|43.2647000|27|29|?im?ek|49.5
2015-03-17 09:36:00.759|37.3963000|43.2643000|0|-5|Y?ld?r?m|49.1
2015-03-17 09:41:27.118|37.2019000|44.3000000|0|-14|Y?ld?r?m|46.9
2015-03-17 10:07:56.513|37.2970000|43.3335000|11|36|?im?ek|44.1
2015-03-17 10:07:56.516|37.4047000|43.2839000|6|-6|?im?ek|47.4
2015-03-17 10:07:56.526|37.3942000|43.2907000|8|-6|?im?ek|46.7
2015-03-17 10:16:08.065|37.1856000|43.8833000|16|8|?im?ek|23.1
2015-03-17 10:31:39.302|37.1970000|44.0200000|14|6|?im?ek|27.4
2015-03-16 18:52:01.647|37.2850000|43.5571000|0|9|Y?ld?r?m|25.9
2015-03-16 18:55:52.754|37.2985000|43.5483000|0|-8|Y?ld?r?m|26.0
2015-03-16 20:06:18.155|37.5788000|43.7398000|0|-64|Y?ld?r?m|22.4
2015-03-17 08:14:48.339|37.0433000|43.9179000|0|-13|Y?ld?r?m|39.2
2015-03-17 08:41:15.159|37.3865000|43.4678000|0|-12|Y?ld?r?m|31.2
2015-03-17 08:52:42.949|37.4145000|43.5380000|6|-31|?im?ek|25.1
2015-03-17 08:52:43.020|37.4093000|43.5424000|8|-30|?im?ek|24.7
2015-03-17 08:52:43.052|37.4070000|43.5486000|9|-18|?im?ek|24.1
2015-03-17 08:52:43.078|37.4581000|43.5300000|0|-9|Y?ld?r?m|26.8
2015-03-17 09:58:51.858|37.1383000|43.9018000|0|-13|Y?ld?r?m|28.6
2015-03-17 09:59:36.616|37.1498000|43.8721000|0|-12|Y?ld?r?m|26.8
2015-03-17 09:59:36.722|37.1812000|43.7324000|15|-18|?im?ek|24.2
2015-03-17 09:59:37.134|37.1254000|43.8758000|0|17|Y?ld?r?m|29.5
2015-03-17 11:27:25.844|37.2833000|43.9037000|15|27|?im?ek|13.7
2015-03-17 11:27:25.859|37.4289000|43.5910000|16|-7|?im?ek|20.8
2015-03-17 11:27:25.971|37.3251000|43.6448000|0|-10|Y?ld?r?m|17.1
2015-03-17 11:27:25.983|37.3451000|43.6430000|0|-11|Y?ld?r?m|16.4
2015-03-17 11:27:26.046|37.3249000|43.6450000|0|-14|Y?ld?r?m|17.1
2015-03-17 11:47:38.289|37.3225000|43.7920000|0|-33|Y?ld?r?m|7.7
2015-03-17 13:10:59.290|37.2500000|43.3486000|0|58|Y?ld?r?m|44.4
2015-03-17 13:10:59.299|37.2422000|43.3923000|0|17|Y?ld?r?m|41.1
2015-03-17 13:55:25.980|37.1812000|43.6424000|22|-34|?im?ek|27.8
2015-03-17 13:55:26.510|37.1502000|43.7260000|0|7|Y?ld?r?m|27.7
2015-03-17 13:55:26.557|37.1563000|43.7233000|0|-12|Y?ld?r?m|27.1
2015-03-17 13:55:26.887|37.1580000|43.7214000|0|-12|Y?ld?r?m|27.0
2015-03-17 08:39:08.517|37.3988000|43.6035000|14|9|?im?ek|19.2
2015-03-17 08:39:08.541|37.4521000|43.5259000|0|-6|Y?ld?r?m|27.0
2015-03-17 09:45:17.940|37.2239000|44.3037000|0|-14|Y?ld?r?m|46.1
2015-03-17 09:45:18.462|37.2226000|44.3001000|0|-12|Y?ld?r?m|45.9
2015-03-17 09:49:12.726|37.1334000|43.8197000|0|30|Y?ld?r?m|28.2
2015-03-17 09:49:12.759|37.1088000|43.8315000|0|-16|Y?ld?r?m|31.0
2015-03-17 09:49:12.774|37.1636000|43.8118000|0|-13|Y?ld?r?m|24.9
2015-03-17 09:49:31.832|37.4664000|43.5827000|0|-53|Y?ld?r?m|22.8
2015-03-17 09:49:31.832|37.5403000|43.3056000|0|57|Y?ld?r?m|48.5
2015-03-17 09:49:31.833|37.3816000|43.7191000|0|-12|Y?ld?r?m|9.1
2015-03-17 10:01:15.034|37.1216000|43.8842000|0|-17|Y?ld?r?m|30.1
2015-03-17 10:20:53.906|37.1857000|43.8668000|17|13|?im?ek|22.8
2015-03-17 10:50:59.233|37.3155000|43.4912000|0|-13|Y?ld?r?m|30.2
2015-03-17 10:50:59.537|37.4003000|43.5649000|10|34|?im?ek|22.6
2015-03-17 10:50:59.553|37.3972000|43.5569000|0|-9|Y?ld?r?m|23.3
2015-03-17 11:04:46.375|37.3042000|43.5470000|0|-11|Y?ld?r?m|25.9
2015-03-17 11:04:46.411|37.2987000|43.4917000|0|-25|Y?ld?r?m|30.7
2015-03-17 11:04:46.459|37.2824000|43.5446000|0|-18|Y?ld?r?m|27.1
2015-03-17 11:04:46.502|37.1422000|43.5981000|15|23|?im?ek|33.6
2015-03-17 11:26:23.703|37.3221000|43.6340000|0|-46|Y?ld?r?m|18.1
2015-03-17 11:26:23.703|37.3503000|43.5314000|0|48|Y?ld?r?m|25.9
2015-03-17 11:30:19.525|37.3391000|43.7140000|0|-13|Y?ld?r?m|10.9
2015-03-17 11:32:18.820|37.3292000|43.7031000|0|-20|Y?ld?r?m|12.3
2015-03-16 18:14:24.803|37.4273000|44.0826000|0|20|Y?ld?r?m|23.4
2015-03-17 07:33:32.234|37.2570000|43.3432000|0|-11|Y?ld?r?m|44.5
2015-03-17 08:07:04.747|36.9604000|43.7650000|16|-6|?im?ek|47.7
2015-03-17 10:18:09.950|37.3706000|43.3689000|0|8|Y?ld?r?m|39.9
2015-03-17 10:18:10.055|37.4409000|43.5522000|19|-9|?im?ek|24.4
2015-03-17 10:18:25.016|37.0463000|44.0791000|8|-8|?im?ek|44.2
2015-03-17 08:01:51.431|37.4195000|43.3669000|5|-5|?im?ek|40.2
2015-03-17 08:13:22.988|37.3598000|43.4201000|0|7|Y?ld?r?m|35.5
2015-03-17 08:19:09.370|37.2057000|43.9616000|0|14|Y?ld?r?m|23.7
2015-03-17 08:19:09.651|37.3020000|43.4409000|13|-43|?im?ek|34.8
2015-03-17 08:19:09.652|37.3216000|43.4257000|0|13|Y?ld?r?m|35.6
2015-03-17 08:19:09.835|37.3890000|43.4269000|0|9|Y?ld?r?m|34.7
2015-03-17 08:48:48.316|37.3853000|43.2765000|0|87|Y?ld?r?m|48.0
2015-03-17 08:49:28.402|37.1253000|43.8249000|21|15|?im?ek|29.1
2015-03-17 09:54:56.403|37.1727000|43.9193000|0|35|Y?ld?r?m|25.4
2015-03-17 09:54:56.511|37.3040000|43.8684000|6|-5|?im?ek|10.2
2015-03-17 09:54:56.681|37.0899000|43.8316000|0|-13|Y?ld?r?m|33.1
2015-03-17 10:57:03.479|37.3448000|43.5610000|0|-55|Y?ld?r?m|23.4
2015-03-17 10:57:03.494|37.3614000|43.5677000|0|15|Y?ld?r?m|22.5
2015-03-17 10:57:03.509|37.2959000|43.7453000|16|17|?im?ek|12.2
2015-03-17 10:57:07.885|37.2938000|43.5432000|8|-7|?im?ek|26.6
2015-03-17 10:57:55.140|37.3504000|43.6051000|0|32|Y?ld?r?m|19.5
2015-03-17 11:23:14.876|37.3126000|43.7403000|15|8|?im?ek|11.0
2015-03-17 11:24:44.826|37.0685000|43.9658000|0|-36|Y?ld?r?m|37.6
2015-03-17 11:24:44.826|37.1013000|43.8254000|0|43|Y?ld?r?m|31.8
2015-03-17 11:24:44.832|37.0666000|43.9753000|0|9|Y?ld?r?m|38.1
2015-03-17 11:24:47.808|37.3245000|43.6213000|0|-14|Y?ld?r?m|19.0
2015-03-17 11:24:47.840|37.3280000|43.6200000|0|-33|Y?ld?r?m|19.0
2015-03-17 11:24:47.958|37.3314000|43.6111000|0|-10|Y?ld?r?m|19.6
2015-03-17 11:25:03.446|37.4757000|44.2343000|8|21|?im?ek|37.6
2015-03-17 11:25:19.204|37.3089000|43.6403000|0|-28|Y?ld?r?m|18.2
2015-03-17 11:25:19.205|37.3933000|43.4384000|0|-33|Y?ld?r?m|33.7
2015-03-17 05:34:00.029|37.2979000|43.4058000|0|-16|Y?ld?r?m|37.9
2015-03-17 05:34:00.029|37.2962000|43.4039000|0|-11|Y?ld?r?m|38.2
2015-03-17 10:54:51.663|37.3159000|43.5305000|0|-10|Y?ld?r?m|26.8
2015-03-17 10:54:52.073|37.3290000|43.5005000|0|-9|Y?ld?r?m|29.0
2015-03-17 10:18:25.017|37.1814000|43.9478000|0|6|Y?ld?r?m|25.5
2015-03-17 10:19:52.809|37.1496000|43.9082000|0|-15|Y?ld?r?m|27.5
2015-03-17 10:35:42.790|37.1592000|44.1451000|0|84|Y?ld?r?m|38.1
2015-03-17 10:35:42.803|37.2198000|44.0625000|0|11|Y?ld?r?m|28.2
2015-03-17 10:35:42.834|37.5455000|43.6234000|0|8|Y?ld?r?m|24.7
2015-03-17 10:45:43.581|37.1245000|44.1927000|0|-8|Y?ld?r?m|43.8
2015-03-17 10:46:38.682|37.1750000|44.0477000|0|-17|Y?ld?r?m|30.9
2015-03-17 11:05:40.562|37.2999000|43.5589000|0|-10|Y?ld?r?m|25.1
2015-03-17 11:05:40.586|37.3010000|43.5581000|0|-10|Y?ld?r?m|25.1
2015-03-17 11:05:40.618|37.3003000|43.5949000|0|-15|Y?ld?r?m|22.2
2015-03-17 11:05:40.716|37.2953000|43.5974000|0|-9|Y?ld?r?m|22.3
2015-03-17 11:06:31.470|37.3179000|43.5690000|0|-7|Y?ld?r?m|23.6
2015-03-17 11:06:31.509|37.3066000|43.5615000|0|-15|Y?ld?r?m|24.6
2015-03-17 11:06:31.571|37.2836000|43.6054000|26|-19|?im?ek|22.3
2015-03-17 11:06:31.623|37.3168000|43.5698000|0|-10|Y?ld?r?m|23.5
2015-03-17 11:06:32.182|37.4621000|43.5856000|10|-14|?im?ek|22.4
2015-03-17 11:10:17.979|37.2989000|43.5667000|0|-7|Y?ld?r?m|24.5
2015-03-17 11:10:18.085|37.2973000|43.5695000|0|-11|Y?ld?r?m|24.4
2015-03-17 11:14:24.533|37.2961000|43.5891000|0|10|Y?ld?r?m|22.9
2015-03-17 11:14:24.856|37.3219000|43.5937000|0|-12|Y?ld?r?m|21.4
2015-03-17 11:16:29.649|37.3156000|43.5965000|0|10|Y?ld?r?m|21.4
2015-03-17 14:01:56.473|37.2422000|43.3514000|16|16|?im?ek|44.4
2015-03-17 16:02:22.827|37.1750000|44.1856000|0|9|Y?ld?r?m|39.8
2015-03-16 13:23:08.903|37.0298000|43.8022000|0|-16|Y?ld?r?m|39.8
2015-03-16 13:23:08.904|37.1258000|43.7774000|0|7|Y?ld?r?m|29.3
2015-03-16 13:23:08.905|36.9693000|43.8839000|0|8|Y?ld?r?m|46.8
2015-03-16 13:44:53.871|36.9984000|43.9248000|0|7|Y?ld?r?m|44.2
2015-03-16 13:44:53.878|37.0066000|43.9034000|0|-17|Y?ld?r?m|42.9
2015-03-16 13:44:54.408|37.5648000|43.7797000|0|21|Y?ld?r?m|20.0
2015-03-16 13:44:54.659|37.3845000|43.8353000|0|9|Y?ld?r?m|1.2
2015-03-16 19:29:51.439|37.5764000|43.7659000|9|-13|?im?ek|21.5
2015-03-16 19:33:46.337|37.4312000|44.0352000|0|-14|Y?ld?r?m|19.4
2015-03-17 07:40:48.410|37.2941000|43.3303000|0|-182|Y?ld?r?m|44.5
2015-03-17 08:27:00.551|37.3730000|43.4665000|0|-9|Y?ld?r?m|31.3
2015-03-17 08:27:00.575|37.3679000|43.4655000|0|-10|Y?ld?r?m|31.4
2015-03-17 08:27:00.595|37.3732000|43.4717000|0|-16|Y?ld?r?m|30.8
2015-03-17 08:27:00.614|37.3655000|43.4671000|0|-36|Y?ld?r?m|31.3
2015-03-17 10:32:59.857|37.2007000|44.0194000|0|13|Y?ld?r?m|27.1
2015-03-17 12:04:12.226|37.3140000|43.7110000|16|-15|?im?ek|12.7
2015-03-17 05:31:21.734|37.2839000|43.4017000|0|-55|Y?ld?r?m|38.7
2015-03-17 05:54:08.013|37.2278000|43.8935000|0|-10|Y?ld?r?m|18.8
2015-03-17 05:54:08.053|37.2297000|43.9168000|0|16|Y?ld?r?m|19.4
2015-03-17 08:16:34.438|37.2997000|43.4066000|0|46|Y?ld?r?m|37.8
2015-03-17 08:19:53.475|37.2846000|43.4285000|13|-17|?im?ek|36.5
2015-03-17 08:20:26.695|36.9707000|43.9984000|0|27|Y?ld?r?m|48.8
2015-03-17 09:22:16.156|37.3875000|43.2598000|24|-16|?im?ek|49.5
2015-03-17 13:40:31.554|37.3389000|44.2059000|13|-56|?im?ek|34.2
2015-03-17 13:42:02.111|37.2810000|43.4839000|0|42|Y?ld?r?m|32.0
2015-03-17 13:53:18.796|37.0723000|43.8298000|17|-34|?im?ek|35.0
2015-03-17 13:53:19.515|37.2289000|43.3565000|0|-11|Y?ld?r?m|44.6
2015-03-17 14:09:50.367|37.3296000|43.3351000|7|7|?im?ek|43.3
2015-03-17 10:23:50.283|37.1357000|43.8478000|0|-10|Y?ld?r?m|28.1
2015-03-17 10:23:50.443|37.1457000|43.7602000|0|-42|Y?ld?r?m|27.4
2015-03-17 10:23:50.461|37.1367000|43.8808000|0|9|Y?ld?r?m|28.3
2015-03-17 11:20:48.224|37.1741000|44.0606000|0|16|Y?ld?r?m|31.7
2015-03-17 11:20:48.295|37.1417000|44.2401000|8|-14|?im?ek|45.8
2015-03-17 11:22:44.445|37.1253000|44.0066000|0|16|Y?ld?r?m|33.4
2015-03-17 11:24:04.446|37.3229000|43.6335000|8|20|?im?ek|18.1
2015-03-17 11:24:04.506|37.3191000|43.6144000|0|-8|Y?ld?r?m|19.8
2015-03-17 11:33:19.099|37.2700000|43.7424000|11|26|?im?ek|14.8
2015-03-17 11:33:19.199|37.3755000|43.3310000|0|-10|Y?ld?r?m|43.2
2015-03-15 11:41:38.488|37.2757000|43.3319000|0|7|Y?ld?r?m|44.9
2015-03-15 11:41:38.505|37.2804000|43.3453000|0|99|Y?ld?r?m|43.6
2015-03-15 11:49:20.736|37.2992000|43.3759000|0|15|Y?ld?r?m|40.5
2015-03-15 11:55:36.326|37.3297000|43.2710000|0|28|Y?ld?r?m|48.9
2015-03-15 11:55:36.347|37.3538000|43.3247000|0|9|Y?ld?r?m|43.9
2015-03-15 11:55:36.359|37.3094000|43.2885000|0|10|Y?ld?r?m|47.7
2015-03-15 11:57:04.536|37.3216000|43.3109000|0|-13|Y?ld?r?m|45.6
2015-03-15 11:57:04.695|37.2952000|43.3835000|0|-12|Y?ld?r?m|39.9
2015-03-16 12:57:58.692|36.9707000|43.7781000|0|55|Y?ld?r?m|46.5
2015-03-16 12:57:58.704|36.9742000|43.6914000|0|-9|Y?ld?r?m|47.3
2015-03-16 13:15:00.086|37.0488000|43.8144000|0|-6|Y?ld?r?m|37.6
2015-03-16 13:15:37.402|37.1424000|43.7978000|0|-6|Y?ld?r?m|27.3
2015-03-16 13:15:37.467|36.9640000|43.7354000|0|-32|Y?ld?r?m|47.6
2015-03-16 13:15:37.469|37.0488000|43.8021000|0|-19|Y?ld?r?m|37.7
2015-03-16 13:15:37.499|37.0781000|43.7487000|0|-8|Y?ld?r?m|35.0
2015-03-16 13:15:37.761|36.9641000|43.7292000|0|-8|Y?ld?r?m|47.7
2015-03-16 13:39:32.042|37.7511000|43.6276000|10|7|?im?ek|43.8
2015-03-17 00:47:47.747|37.3709000|43.7448000|0|-10|Y?ld?r?m|7.0
2015-03-17 01:23:42.520|37.3200000|44.0387000|0|57|Y?ld?r?m|20.5
2015-03-17 08:50:42.524|37.3886000|43.5377000|9|-15|?im?ek|25.0
2015-03-17 08:50:47.636|37.1340000|43.8789000|12|-11|?im?ek|28.6
2015-03-17 11:30:56.137|37.3154000|43.6738000|0|-18|Y?ld?r?m|15.3
2015-03-17 11:30:56.499|37.3178000|43.6741000|0|-15|Y?ld?r?m|15.1
2015-03-17 11:35:06.831|37.3297000|43.7000000|0|15|Y?ld?r?m|12.5
2015-03-17 11:35:06.861|37.5105000|43.5911000|8|11|?im?ek|24.4
2015-03-17 11:45:48.572|37.3548000|43.7342000|0|-15|Y?ld?r?m|8.5
2015-03-17 11:45:48.591|37.3481000|43.7295000|14|10|?im?ek|9.2
2015-03-17 11:50:10.544|37.6733000|43.4873000|0|5|Y?ld?r?m|43.3
2015-03-17 11:51:42.772|37.3753000|43.7457000|0|9|Y?ld?r?m|6.8
2015-03-17 11:51:42.773|37.3493000|43.7737000|0|58|Y?ld?r?m|6.0
2015-03-17 12:04:59.807|37.3038000|43.9374000|0|-56|Y?ld?r?m|13.8
2015-03-17 12:05:00.150|37.3573000|43.7463000|11|-8|?im?ek|7.5
2015-03-16 13:30:17.895|36.9616000|43.7901000|0|-47|Y?ld?r?m|47.4
2015-03-16 13:30:17.895|37.0421000|43.5022000|0|50|Y?ld?r?m|47.6
2015-03-16 13:30:17.896|37.0591000|43.7739000|9|-6|?im?ek|36.7
2015-03-16 13:30:17.919|36.9458000|43.8167000|0|-22|Y?ld?r?m|49.1
2015-03-16 13:30:17.938|36.9505000|43.8196000|0|-18|Y?ld?r?m|48.5
2015-03-16 13:30:18.271|37.1350000|43.7872000|0|25|Y?ld?r?m|28.2
2015-03-16 13:32:04.519|37.3655000|43.9386000|0|-55|Y?ld?r?m|10.6
2015-03-16 13:32:04.519|37.4505000|43.4199000|0|45|Y?ld?r?m|36.0
2015-03-16 13:32:04.519|37.3699000|43.9728000|0|-23|Y?ld?r?m|13.4
2015-03-17 07:22:39.749|37.2147000|43.3344000|0|-11|Y?ld?r?m|47.0
2015-03-17 09:02:41.881|37.3538000|43.2772000|0|-15|Y?ld?r?m|48.1
2015-03-17 11:07:33.243|37.3755000|43.6696000|11|9|?im?ek|13.5
2015-03-17 11:08:47.214|37.3376000|43.6234000|9|30|?im?ek|18.3
2015-03-17 11:08:47.219|37.3500000|43.6075000|5|22|?im?ek|19.3
2015-03-17 11:08:47.221|37.3597000|43.5942000|0|11|Y?ld?r?m|20.3
2015-03-16 13:04:54.360|36.9572000|43.7648000|0|-10|Y?ld?r?m|48.1
2015-03-16 13:26:04.407|37.3027000|43.9649000|0|65|Y?ld?r?m|15.7
2015-03-16 13:35:19.045|37.1329000|43.8751000|0|9|Y?ld?r?m|28.7
2015-03-17 08:22:57.997|37.3538000|43.4269000|0|12|Y?ld?r?m|35.0
2015-03-17 08:22:58.061|37.3431000|43.4452000|0|-15|Y?ld?r?m|33.5
2015-03-17 13:31:05.479|37.0279000|43.5746000|0|-8|Y?ld?r?m|45.5
2015-03-16 13:01:40.463|37.1349000|43.6117000|0|-64|Y?ld?r?m|33.6
2015-03-16 13:01:40.519|37.1108000|43.6251000|0|-31|Y?ld?r?m|35.3
2015-03-16 13:01:40.556|37.1314000|43.5991000|0|12|Y?ld?r?m|34.6
2015-03-16 13:01:40.583|37.1480000|43.5938000|0|-10|Y?ld?r?m|33.3
2015-03-16 13:01:40.635|37.1481000|43.5911000|0|-8|Y?ld?r?m|33.5
2015-03-16 13:01:40.745|37.0757000|43.5957000|0|8|Y?ld?r?m|39.9
2015-03-16 13:02:15.647|36.9877000|43.5637000|0|-12|Y?ld?r?m|49.9
2015-03-16 13:02:16.415|36.9554000|43.7345000|0|-16|Y?ld?r?m|48.6
2015-03-16 13:10:25.024|37.0812000|43.6128000|9|-9|?im?ek|38.7
2015-03-16 13:10:25.296|37.0154000|43.7846000|0|-19|Y?ld?r?m|41.5
2015-03-16 13:10:25.315|37.0111000|43.7801000|0|-13|Y?ld?r?m|42.0
2015-03-16 13:10:25.327|36.9856000|43.9489000|0|9|Y?ld?r?m|46.0
2015-03-16 13:10:25.359|37.0338000|43.7587000|0|13|Y?ld?r?m|39.7
2015-03-16 13:10:25.368|37.0169000|43.7835000|0|-8|Y?ld?r?m|41.3
2015-03-16 13:10:25.893|37.0033000|43.6324000|0|-6|Y?ld?r?m|45.8
2015-03-16 13:10:26.257|37.0725000|43.6108000|0|-19|Y?ld?r?m|39.6
2015-03-17 11:01:31.577|37.3823000|43.6478000|12|12|?im?ek|15.3
2015-03-17 07:27:05.356|37.2341000|43.3365000|0|-29|Y?ld?r?m|46.0
2015-03-17 07:29:09.750|37.2242000|43.3373000|0|-15|Y?ld?r?m|46.3
2015-03-17 08:05:12.359|36.9664000|43.8063000|0|54|Y?ld?r?m|46.8
2015-03-17 08:31:48.641|37.3664000|43.4747000|0|-21|Y?ld?r?m|30.6
2015-03-17 08:32:23.112|37.3246000|43.8208000|0|19|Y?ld?r?m|7.0
2015-03-17 08:35:19.298|37.0451000|43.7660000|0|-126|Y?ld?r?m|38.4
2015-03-17 08:36:02.476|37.3773000|43.4543000|0|-9|Y?ld?r?m|32.4
2015-03-17 08:52:33.672|37.0785000|44.1137000|0|60|Y?ld?r?m|42.9
2015-03-17 15:44:36.750|37.5006000|43.3579000|19|14|?im?ek|42.7
2015-03-17 15:44:37.062|37.1676000|44.2674000|0|-29|Y?ld?r?m|46.2
2015-03-17 15:44:37.326|37.1912000|44.3108000|0|-9|Y?ld?r?m|48.3
2015-03-17 11:01:31.630|37.3527000|43.6026000|19|-8|?im?ek|19.7
2015-03-17 11:01:31.675|37.3284000|43.5424000|0|6|Y?ld?r?m|25.5
2015-03-17 13:43:27.813|37.2766000|43.4850000|0|-35|Y?ld?r?m|32.1
2015-03-17 13:43:27.813|37.2727000|43.4905000|0|-13|Y?ld?r?m|31.8
2015-03-17 13:46:57.862|37.1638000|43.7063000|0|13|Y?ld?r?m|26.9
2015-03-17 13:57:13.562|37.2136000|43.6954000|0|-12|Y?ld?r?m|22.3
2015-03-17 14:07:12.425|37.2868000|43.3487000|0|-7|Y?ld?r?m|43.1
2015-03-16 13:59:02.875|37.1926000|43.9466000|0|-15|Y?ld?r?m|24.3
2015-03-16 13:59:02.881|37.2334000|43.6449000|0|9|Y?ld?r?m|23.1
2015-03-16 13:59:02.902|37.2637000|43.5139000|0|28|Y?ld?r?m|30.4
2015-03-17 06:59:34.578|36.9823000|44.0381000|0|-7|Y?ld?r?m|48.9
2015-03-17 08:08:30.031|36.9804000|43.7415000|0|-22|Y?ld?r?m|45.8
2015-03-17 08:08:30.052|36.9515000|43.8991000|0|-9|Y?ld?r?m|48.9
2015-03-17 08:10:13.032|37.0096000|43.6299000|0|30|Y?ld?r?m|45.2
2015-03-17 08:10:13.032|37.5795000|43.8660000|0|-17|Y?ld?r?m|21.6
2015-03-17 08:10:13.052|36.9710000|43.8815000|10|-9|?im?ek|46.6
2015-03-17 08:10:13.073|37.1495000|43.4209000|0|-7|Y?ld?r?m|44.1
2015-03-17 07:20:59.556|37.2025000|43.3190000|0|-10|Y?ld?r?m|48.8
2015-03-17 08:31:12.004|37.4940000|43.4266000|4|-6|?im?ek|36.7
2015-03-16 11:18:32.984|37.5682000|43.5547000|20|10|?im?ek|30.9
2015-03-16 13:49:23.233|37.1507000|43.9027000|0|-14|Y?ld?r?m|27.3
2015-03-16 14:00:44.423|37.2269000|43.9032000|0|54|Y?ld?r?m|19.2
2015-03-16 14:02:34.179|37.2520000|43.9042000|0|37|Y?ld?r?m|16.7
2015-03-16 14:02:34.674|37.2086000|43.9629000|0|12|Y?ld?r?m|23.4
2015-03-16 14:06:04.918|37.2366000|43.9208000|0|46|Y?ld?r?m|18.9
2015-03-16 14:24:10.357|37.3144000|44.1374000|0|-10|Y?ld?r?m|28.9
2015-03-16 15:28:33.297|37.4504000|43.9597000|0|-13|Y?ld?r?m|14.0
2015-03-16 19:07:03.914|37.4098000|43.9296000|0|-7|Y?ld?r?m|9.8
2015-03-16 19:07:03.926|37.3486000|43.9697000|0|-7|Y?ld?r?m|13.7
2015-03-16 19:33:12.620|37.4245000|44.0291000|0|-11|Y?ld?r?m|18.7
2015-03-16 13:40:05.785|37.3649000|43.3873000|0|-8|Y?ld?r?m|38.3
2015-03-16 14:06:58.052|37.2092000|43.9419000|0|16|Y?ld?r?m|22.5
2015-03-16 14:29:22.454|37.3542000|44.0018000|0|-13|Y?ld?r?m|16.3
2015-03-17 01:18:49.511|37.2597000|44.1086000|0|105|Y?ld?r?m|29.0
2015-03-17 09:51:55.122|37.1191000|43.8555000|0|-10|Y?ld?r?m|30.0
2015-03-17 09:51:55.153|37.1141000|43.8422000|0|-9|Y?ld?r?m|30.4
2015-03-17 09:51:55.178|37.0847000|43.8770000|0|-12|Y?ld?r?m|34.0
2015-03-17 10:56:03.603|37.3513000|43.5447000|0|73|Y?ld?r?m|24.7
2015-03-17 10:56:03.622|37.3541000|43.5511000|0|-9|Y?ld?r?m|24.1
2015-03-17 10:56:03.635|37.3602000|43.5515000|0|-10|Y?ld?r?m|24.0
2015-03-17 10:56:04.041|37.4228000|43.6544000|15|-29|?im?ek|15.2
2015-03-17 10:56:04.041|37.4380000|43.5745000|0|34|Y?ld?r?m|22.5
2015-03-17 10:56:04.067|37.4102000|43.6037000|0|-28|Y?ld?r?m|19.4
2015-03-17 10:56:04.091|37.4512000|43.5427000|15|-13|?im?ek|25.5
2015-03-17 10:56:04.106|37.4426000|43.5554000|0|-13|Y?ld?r?m|24.2
2015-03-17 10:56:04.129|37.3856000|43.5743000|12|15|?im?ek|21.8
2015-03-17 10:56:04.142|37.4375000|43.5560000|0|-6|Y?ld?r?m|24.0
2015-03-17 10:56:04.243|37.3667000|43.5893000|13|-18|?im?ek|20.6
2015-03-17 11:18:33.202|37.1344000|43.9709000|0|14|Y?ld?r?m|31.0
2015-03-17 11:18:33.276|37.3324000|43.8673000|0|10|Y?ld?r?m|7.3
2015-03-17 08:59:30.537|37.1024000|44.1222000|0|11|Y?ld?r?m|41.3
2015-03-16 13:09:09.324|36.9512000|43.8210000|0|-11|Y?ld?r?m|48.5
2015-03-16 13:09:09.372|36.9631000|43.8271000|0|11|Y?ld?r?m|47.1
2015-03-17 09:23:24.955|37.3460000|43.2828000|0|5|?im?ek|47.7
2015-03-17 09:01:39.587|37.0846000|44.0923000|0|-11|Y?ld?r?m|41.2
2015-03-17 09:01:39.607|37.1492000|43.7588000|0|-11|Y?ld?r?m|27.1
2015-03-17 09:06:09.675|37.1353000|44.1387000|0|-7|Y?ld?r?m|39.5
